"t","x","y","dt","type"
705.381,697,1163,0.100000000000023,2
705.901,862,1058,0.100000000000023,1
706.061,866,1131,0.218999999999937,1
706.34,716,1130,2.33899999999994,2
708.699,483,1212,0.100000000000023,2
708.899,1142,1101,1.15899999999999,1
710.278,1190,1191,0.120000000000005,1
710.458,1216,1199,1.15899999999999,1
711.757,1115,1001,0.200000000000045,1
711.977,1103,965,0.159999999999968,1
712.157,995,1043,0.599999999999909,1
712.957,955,1066,0.198999999999955,1
713.176,662,1210,0.259999999999991,2
713.456,887,1063,0.740000000000009,1
714.216,799,1156,0.299999999999955,1
714.536,851,1084,0.1400000000001,1
714.756,846,1086,0.13900000000001,1
714.915,873,1058,0.340000000000032,1
715.275,810,1098,1.779,1
717.114,862,1029,0.199999999999932,1
717.494,1006,1765,0.139999999999986,1
717.654,1036,1918,0.220000000000027,1
718.134,1106,1079,1.49900000000002,1
719.953,1364,1829,0.0790000000000646,1
720.052,1435,2063,0.340000000000032,1
720.732,1467,1013,0.220000000000027,1
721.352,1457,610,0.120000000000005,1
723.191,1200,1073,1.13900000000001,1
724.45,1018,1713,0.259999999999991,1
724.75,746,1891,0.0800000000000409,1
725.01,342,1506,0.220000000000027,2
725.29,809,1415,1.55900000000008,1
726.869,847,1679,2.33799999999997,1
729.287,814,1724,0.399999999999977,1
729.727,835,1649,0.32000000000005,1
730.087,823,1506,2.51800000000003,1
732.645,908,1575,0.399999999999977,1
733.065,787,1518,1.6389999999999,1
734.804,898,1442,0.420000000000073,1
735.604,823,1466,1.399,1
737.143,890,1395,0.418999999999983,1
737.582,855,1422,0.299999999999955,1
737.902,831,1453,0.139999999999986,1
738.302,664,1551,0.120000000000005,2
738.622,519,1597,0.859000000000037,2
739.601,740,1563,0.279999999999973,1
739.901,736,1537,1.08000000000004,2
741.001,748,1507,0.359000000000037,1
741.38,668,1623,1,2
742.4,783,1552,0.619000000000028,1
743.039,608,1526,0.300000000000068,2
743.379,631,1700,0.819999999999936,2
744.419,733,1512,2.01800000000003,2
746.477,686,1597,0.240000000000009,2
746.857,765,1592,0.120000000000005,1
747.357,1311,1658,2.71800000000007,1
750.455,2217,2040,1.05899999999997,1
751.534,2152,2069,0.399999999999977,1
751.954,2128,2059,0.180000000000064,1
752.154,2198,2026,0.960000000000036,1
753.134,2130,2053,0.338999999999942,1
753.493,2187,2033,0.67999999999995,1
754.473,1306,1687,1.87900000000002,1
756.692,2173,2118,1.19899999999996,1
757.911,2115,2131,0.32000000000005,1
758.51,1290,1686,1.81899999999996,1
760.669,2161,2119,0.840000000000032,1
761.849,1323,1688,1.33899999999994,1
763.208,1320,1683,1.41899999999998,1
764.927,1515,1512,0.139999999999986,1
765.087,1486,1500,0.200000000000045,1
765.327,1321,1702,1.15899999999999,1
766.786,2191,2071,0.819000000000074,1
768.005,1353,1616,0.120000000000005,1
768.185,1325,1672,0.280000000000086,1
768.505,1328,1492,0.17999999999995,1
768.765,1300,1331,3.25800000000004,1
772.462,2937,1526,0.120000000000005,1
772.702,2684,1405,1.27999999999997,1
774.002,2671,1397,0.100000000000023,1
774.441,1619,1514,0.17999999999995,1
774.641,1525,1520,2.01900000000001,1
780.438,1527,1508,0.519999999999982,1
781.118,1658,2056,0.518999999999892,1
781.657,1791,2040,0.360000000000014,1
782.417,1530,1502,0.439999999999941,1
783.236,1572,2138,0.159999999999968,1
783.496,1646,2122,1.15999999999997,1
784.695,1495,2124,0.159999999999968,1
785.055,1782,2077,1.43900000000008,1
786.554,1577,2086,1.04000000000008,1
788.154,1569,1504,0.178999999999974,1
788.353,1514,1493,0.460000000000036,1
789.713,1588,1522,0.200000000000045,1
789.952,1430,1563,0.600000000000023,1
790.772,778,1540,0.239999999999895,1
791.032,956,1507,0.17999999999995,1
791.612,705,1413,0.719000000000051,2
792.691,1466,1497,0.899000000000001,1
793.71,1592,1290,0.799999999999955,1
794.53,1601,1304,0.0800000000000409,1
794.63,1535,1387,0.340000000000032,1
795.01,1056,1426,0.198999999999955,1
795.409,808,1496,0.100000000000023,1
795.549,821,1453,0.0800000000000409,1
795.649,910,1482,0.240000000000009,1
795.949,652,1521,0.1400000000001,2
796.189,574,1579,0.100000000000023,2
796.349,588,1573,0.0799999999999272,2
796.469,803,1461,0.81899999999996,1
797.308,941,1500,0.32000000000005,1
797.648,1016,1439,0.319999999999936,1
797.988,1038,1436,0.119999999999891,1
798.128,931,1443,0.279999999999973,1
798.428,962,1411,1.21900000000005,1
799.687,941,1562,0.519999999999982,1
800.227,969,1559,0.319000000000074,1
800.566,969,1577,0.919999999999959,1
801.566,1032,1506,0.240000000000009,1
801.886,952,1541,1.899,1
804.004,888,1451,0.319999999999936,1
804.564,1314,1442,1.05900000000008,1
805.663,695,1388,0.220000000000027,2
805.923,1372,1689,0.240000000000009,1
806.663,2125,1489,0.0800000000000409,1
806.783,2311,1404,0.17999999999995,1
807.103,2017,1347,0.100000000000023,1
807.362,3197,1531,0.120000000000005,1
807.502,2887,1640,0.540000000000077,1
808.062,2568,1498,0.17999999999995,1
808.262,2831,1573,1.75900000000001,1
810.041,2923,1572,4.697,1
815.078,2708,1364,0.0800000000000409,1
815.178,2800,1429,0.0800000000000409,1
815.438,2868,1518,0.460000000000036,1
815.978,2899,1400,0.13900000000001,1
816.177,3153,1388,0.199999999999932,1
816.577,3163,1356,0.120000000000005,1
816.877,3184,1378,0.120000000000005,1
817.017,2936,1478,0.399999999999977,1
817.437,2761,1416,0.220000000000027,1
817.796,2758,1645,1.07999999999993,1
818.896,2800,1616,0.480000000000018,1
819.436,3154,1568,0.238999999999919,1
819.695,3130,1560,0.259999999999991,1
820.015,3078,1483,0.0800000000000409,1
820.175,3049,1412,0.520000000000095,1
820.755,2995,1461,0.259999999999991,1
821.035,3057,1440,0.278999999999996,1
821.574,3232,1398,0.400000000000091,1
822.114,3145,1495,0.100000000000023,1
822.234,3182,1591,0.279999999999973,1
822.534,3087,1529,0.120000000000005,1
822.734,3145,1535,0.0799999999999272,1
823.053,3150,1452,0.159999999999968,1
823.233,3153,1463,0.240000000000009,1
823.493,3078,1605,0.259999999999991,1
823.773,3099,1549,0.120000000000005,1
823.913,3193,1585,0.799999999999955,1
824.733,3170,1532,0.439000000000078,1
825.252,3195,1587,0.100000000000023,1
825.472,3137,1636,0.659999999999968,1
826.152,3191,1670,0.159999999999968,1
826.412,3197,1607,0.438999999999965,1
830.749,3211,710,0.100000000000023,1
833.567,3629,147,0.100000000000023,1
833.907,3361,519,0.17999999999995,1
834.147,3176,848,0.139999999999986,1
834.647,3393,461,0.120000000000005,1
834.807,3582,65,0.0799999999999272,1
835.486,3096,844,0.379999999999995,1
836.726,3483,271,0.17999999999995,1
836.926,3391,572,0.378999999999905,1
837.325,3419,231,0.0999999999999091,1
837.445,3551,309,0.199999999999932,1
840.683,3566,70,0.139999999999986,1
840.883,3523,213,0.219999999999914,1
841.183,3485,153,0.0800000000000409,1
841.303,3403,367,0.100000000000023,1
841.843,698,812,0.300000000000068,2
842.163,690,698,0.119000000000028,2
842.302,835,593,0.100000000000023,1
842.962,538,973,0.100000000000023,2
843.442,2700,1035,0.399999999999977,1
844.101,3057,417,0.139999999999986,1
844.361,3082,331,0.399999999999977,1
844.801,3085,293,0.0999999999999091,1
844.921,3075,356,0.0799999999999272,1
845.061,3125,309,0.199999999999932,1
845.281,3118,563,0.200000000000045,1
845.501,3035,474,0.278999999999996,1
845.8,3056,401,0.5,1
846.42,3115,42,0.0800000000000409,1
846.54,2724,467,0.440000000000055,1
847.719,2409,1159,0.699999999999932,1
848.699,2674,305,0.0800000000000409,1
849.578,2596,21,0.100000000000023,1
849.758,2604,81,0.0999999999999091,1
850.138,2626,702,0.539999999999964,1
850.698,2533,623,0.759000000000015,1
851.617,2864,690,0.180000000000064,1
851.817,2607,640,0.958999999999946,1
852.796,2613,501,0.519999999999982,1
853.336,2504,813,0.5,1
853.856,2658,594,0.719000000000051,1
854.615,2632,402,0.0800000000000409,1
855.135,2436,792,0.0800000000000409,1
855.295,2550,553,0.100000000000023,1
860.852,3142,1611,0.859000000000037,1
862.291,2803,1697,0.5,1
869.527,3372,1300,0.199999999999932,1
878.382,3348,1470,0.1400000000001,1
884.198,3554,1317,0.240000000000009,1
898.11,2248,2001,0.580000000000041,1
898.73,2399,1947,0.419999999999959,1
899.31,2987,1529,1.05900000000008,1
918.798,2937,1441,0.139999999999986,1
918.958,2882,1470,0.120000000000005,1
919.258,2892,1560,0.579999999999927,1
922.956,3203,1492,2.05899999999997,1
925.035,3157,1469,0.340000000000032,1
926.574,3073,1464,1.05900000000008,1
929.292,3451,1240,0.139999999999986,1
929.452,3298,1427,0.120000000000005,1
929.592,2964,1539,1.779,1
945.863,2983,1573,1.11899999999991,1
947.002,3154,1541,0.340000000000032,1
947.482,2974,1335,0.0800000000000409,1
947.622,3314,1690,0.120000000000005,1
949.141,2229,1410,0.5,1
949.681,2442,1442,0.299999999999955,1
950.001,2520,1430,0.0790000000000646,1
971.708,3248,1517,0.120000000000005,1
971.848,3261,1520,0.420000000000073,1
972.428,2873,1513,0.399000000000001,1
974.007,2219,703,0.32000000000005,1
974.766,2870,1563,0.220000000000027,1
975.006,2775,1490,0.600000000000023,1
975.946,3026,1353,0.100000000000023,1
976.505,3223,1340,0.0800000000000409,1
976.685,3238,1334,0.0800000000000409,1
976.825,2807,1314,0.279999999999973,1
977.145,3105,1358,0.580000000000041,1
977.785,2700,1538,0.13900000000001,1
977.964,2710,1661,0.319999999999936,1
978.324,3223,1167,0.0800000000000409,1
978.504,3467,1028,0.120000000000005,1
986.779,1154,1400,0.220000000000027,1
987.019,945,1381,0.399999999999977,1
987.539,1151,1353,0.620000000000005,1
988.179,1389,1396,2.15800000000002,1
990.357,1341,1367,0.940000000000055,1
991.357,1369,1377,1.779,1
993.376,2102,893,0.0790000000000646,1
993.475,2147,871,0.0799999999999272,1
993.595,1874,860,0.17999999999995,1
993.835,1964,1031,0.240000000000009,1
994.135,1522,1290,1.71900000000005,1
996.254,1533,738,0.159999999999968,1
996.894,1086,652,0.0789999999999509,1
997.073,1486,860,0.180000000000064,1
997.273,1437,817,0.439999999999941,1
997.753,1179,624,0.139999999999986,1
997.993,1426,762,0.838999999999942,1
999.012,1406,776,0.32000000000005,1
999.352,1471,735,0.139999999999986,1
999.512,1435,752,0.660000000000082,1
1000.292,1429,783,0.13900000000001,1
1000.451,1358,780,0.100000000000023,1
1000.631,1353,772,0.180000000000064,1
1000.831,1441,754,0.0799999999999272,1
1001.011,1450,734,0.399999999999977,1
1001.631,1310,1595,11.7330000000001,1
1013.384,1508,1502,0.620000000000005,1
1014.243,1076,1211,0.120000000000005,1
1014.383,1071,1239,1.24000000000001,1
1015.703,1042,1217,1.55899999999997,1
1017.282,1542,1290,0.958999999999946,1
1018.261,1424,1261,0.480000000000018,1
1019.401,1591,1363,0.439000000000078,1
1019.88,1270,1441,0.299999999999955,1
1020.28,1347,1407,0.440000000000055,1
1020.74,1352,1367,0.399999999999977,1
1021.16,1426,1396,0.699000000000069,1
1021.879,1332,1401,0.340000000000032,1
1022.279,1575,1312,0.139999999999986,1
1022.499,1571,1321,0.319999999999936,1
1022.839,1620,1377,0.0789999999999509,1
1023.098,1449,1392,0.720000000000027,1
1023.878,1327,1274,0.239999999999895,1
1024.218,1547,1572,0.578999999999951,1
1025.057,1502,1413,0.299999999999955,1
1025.377,1427,1413,1.07899999999995,1
1026.556,1325,1347,0.319999999999936,1
1026.896,1359,1382,0.1400000000001,1
1027.056,1294,1346,0.139999999999873,1
1027.296,1529,1441,0.858999999999924,1
1028.175,1549,1534,0.340000000000146,1
1029.615,1729,806,0.119999999999891,1
1030.494,1907,625,0.220000000000027,1
1031.034,1780,628,0.119999999999891,1
1031.214,1883,663,0.0800000000001546,1
1031.593,1919,707,0.279999999999973,1
1032.073,1894,695,0.0799999999999272,1
1037.73,1443,1396,0.779999999999973,1
1038.629,1280,1363,0.160000000000082,1
1038.849,1415,1510,0.299999999999955,1
1039.169,1463,1521,0.419999999999845,1
1039.649,1309,1476,0.220000000000027,1
1039.929,1494,1377,0.0999999999999091,1
1040.049,1464,1362,2.4380000000001,1
1042.507,1489,1380,0.139999999999873,1
1042.747,1476,1375,1.11899999999991,1
1043.886,1566,1420,0.160000000000082,1
1044.066,1482,1375,1.47900000000004,1
1045.605,1437,1491,0.519999999999982,1
1046.165,1329,1438,0.519999999999982,1
1046.725,1468,1483,3.63800000000015,1
1050.403,1108,1442,2.45800000000008,1
1052.901,1472,1495,0.839999999999918,1
1053.781,1512,1528,0.838999999999942,1
1054.78,1574,1437,0.960000000000036,1
1055.76,1556,1385,0.118999999999915,1
1055.899,1557,1371,0.400000000000091,1
1056.339,1540,1432,0.259999999999991,1
1056.939,1607,1333,0.139999999999873,1
1057.099,1552,1343,0.180000000000064,1
1057.558,1393,1421,0.180000000000064,1
1057.758,1463,1543,1.65899999999988,1
1059.477,715,1342,0.339999999999918,2
1059.857,1197,1429,0.700000000000045,1
1060.597,1361,1450,1.35899999999992,1
1061.976,1334,1429,0.119999999999891,1
1062.256,1329,1432,0.81899999999996,1
1063.095,1283,1393,0.700000000000045,1
1063.815,1071,1401,0.240000000000009,1
1064.115,713,1335,0.180000000000064,2
1064.315,1374,1441,0.418999999999869,1
1064.754,610,1320,0.340000000000146,2
1065.114,1376,1436,1.1389999999999,1
1066.293,1382,1425,0.420000000000073,1
1066.733,621,1328,0.259999999999991,2
1067.013,1372,1451,0.360000000000127,1
1067.393,1330,1453,0.638999999999896,1
1068.052,1301,1513,0.380000000000109,1
1068.632,1309,1480,0.960000000000036,1
1069.612,1052,1420,0.118999999999915,1
1069.831,1310,1481,0.800000000000182,1
1070.651,462,1370,0.200000000000045,2
1070.931,814,1408,1.31899999999996,1
1072.27,498,1372,0.0799999999999272,2
1072.39,1335,1446,1.4989999999998,1
1073.909,1468,1473,0.119999999999891,1
1074.049,1390,1425,0.180000000000064,1
1074.329,1352,1440,0.400000000000091,1
1074.749,1433,1459,1.53899999999999,1
1076.328,1106,1430,1.89900000000011,1
1078.247,983,1428,1.73900000000003,1
1080.085,1313,1519,0.139999999999873,1
1080.245,1035,1409,0.100000000000136,1
1080.365,908,1360,0.279999999999973,1
1080.665,1374,1470,3.13800000000015,1
1083.863,1397,1472,0.240000000000009,1
1084.363,1078,1402,0.159999999999854,1
1084.623,605,1324,0.0999999999999091,2
1084.743,1401,1386,0.0800000000001546,1
1084.883,608,1325,0.0999999999999091,2
1085.143,1467,1468,0.219000000000051,1
1085.382,1464,1485,0.220000000000027,1
1085.642,1271,1558,1.41899999999987,1
1131.156,1871,1357,0.798999999999978,0
1132.275,1669,817,0.179999999999836,0
1132.475,1633,793,0.0800000000001546,0
1132.875,1788,801,0.119999999999891,0
1133.495,1973,1335,0.239000000000033,0
1133.814,1801,1356,1.03999999999996,0
1134.874,1810,1378,3.01800000000003,0
1137.932,1829,1412,2.51900000000001,0
1140.471,2059,1423,0.479000000000042,0
1147.107,1395,1344,0.479000000000042,0
1147.606,1387,1403,0.400000000000091,0
1148.026,1296,1302,1.779,0
1150.285,1552,736,0.119999999999891,0
1150.545,1383,676,0.0799999999999272,0
1150.685,1260,633,0.160000000000082,0
1151.144,1820,1396,2.1389999999999,0
1164.077,3190,1701,0.660000000000082,0
1164.757,3119,1708,0.81899999999996,0
1165.596,1862,925,1.15900000000011,0
1167.635,3213,1543,0.299999999999955,0
1168.035,2765,1789,0.338999999999942,0
1168.414,3293,1529,0.0999999999999091,0
1168.694,3336,1461,0.0799999999999272,0
1168.854,3351,1508,0.119999999999891,0
1169.434,3335,1511,0.240000000000009,0
1170.573,3434,1658,0.379999999999882,0
1172.312,860,1452,0.0800000000001546,0
1172.412,819,1365,0.420000000000073,0
1172.852,568,1439,0.0799999999999272,2
1172.992,567,1397,0.180000000000064,2
1173.252,687,1339,0.379000000000133,2
1173.711,644,1515,0.980000000000018,2
1174.711,692,1517,0.499000000000024,2
1175.51,861,1555,0.5,0
1176.07,655,1527,0.259999999999991,2
1176.35,688,1514,0.5,2
1176.929,669,1467,0.139999999999873,2
1177.109,833,1395,0.0800000000001546,0
1177.229,769,1359,0.139999999999873,0
1177.409,576,1490,0.439999999999827,2
1177.909,644,1405,0.339999999999918,2
1178.788,2551,1968,1.18000000000006,0
1181.807,1962,2099,0.0999999999999091,0
1181.987,1873,2103,0.0989999999999327,0
1182.226,1818,2051,0.139999999999873,0
1182.386,1851,2079,0.120000000000118,0
1182.566,2212,1901,0.619999999999891,0
1183.206,2096,2049,0.460000000000036,0
1183.925,2091,2050,0.200000000000045,0
1184.145,2170,2097,0.0799999999999272,0
1184.245,2092,2052,0.220000000000027,0
1184.525,2007,2077,0.179999999999836,0
1184.885,2025,2099,0.919000000000096,0
1185.944,2153,2134,0.920000000000073,0
1186.884,2060,2086,0.160000000000082,0
1187.064,2133,2109,0.138999999999896,0
1187.243,2011,2093,1.53999999999996,0
1188.823,2080,2057,0.418999999999869,0
1189.262,2044,2091,0.259999999999991,0
1189.542,2163,2118,0.279999999999973,0
1189.842,2061,2073,1.25900000000001,0
1191.121,2094,2118,0.0999999999999091,0
1191.241,2042,2101,0.279999999999973,0
1205.493,2812,1487,0.719000000000051,0
1206.252,2695,1799,0.460000000000036,0
1206.812,2936,1402,0.360000000000127,0
1207.192,3120,1447,0.778999999999996,0
1207.991,2285,1261,0.120000000000118,0
1208.171,2112,1215,0.119999999999891,0
1208.311,3170,1463,0.0800000000001546,0
1208.451,2985,1418,0.319999999999936,0
1208.791,3162,1512,1.49900000000002,0
1210.37,2586,1668,0.200000000000045,0
1213.588,628,1357,0.0799999999999272,2
1213.688,1375,1428,0.0999999999999091,0
1213.808,1180,1440,2.57899999999995,0
1216.427,1006,1412,1.279,0
1217.726,391,1451,0.159999999999854,2
1217.906,1281,1404,1.45900000000006,0
1219.385,1373,1420,0.299999999999955,0
1219.725,1394,1412,0.240000000000009,0
1220.284,1324,1349,0.599999999999909,0
1221.004,1422,1401,0.100000000000136,0
1221.184,1406,1395,0.120000000000118,0
1221.324,1395,1402,0.240000000000009,0
1221.584,1405,1422,0.338999999999942,0
1221.943,1387,1423,0.660000000000082,0
1222.683,1097,1445,0.240000000000009,0
1223.103,483,1455,0.240000000000009,2
1223.363,1314,1442,0.698999999999842,0
1224.162,1426,1439,0.180000000000064,0
1224.362,1418,1405,0.179999999999836,0
1224.562,1295,1468,0.300000000000182,0
1224.882,1384,1387,0.0799999999999272,0
1225.042,1286,1388,0.120000000000118,0
1225.221,1403,1396,0.319999999999936,0
1225.561,1400,1378,0.259999999999991,0
1225.921,1398,1384,0.700000000000045,0
1226.641,1194,1356,0.139999999999873,0
1227.22,1363,1328,0.0999999999999091,0
1227.54,1312,1360,0.0799999999999272,0
1227.64,1317,1345,0.0799999999999272,0
1227.74,1383,1416,0.279999999999973,0
1228.24,1376,1350,0.0799999999999272,0
1228.52,1408,1427,0.639000000000124,0
1229.179,1378,1366,0.0799999999999272,0
1229.619,1419,1448,0.300000000000182,0
1229.959,1402,1428,0.0799999999999272,0
1230.139,1378,1392,0.45900000000006,0
1230.658,1377,1414,0.2800000000002,0
1231.038,1380,1414,0.299999999999955,0
1231.458,1381,1395,0.0799999999999272,0
1231.618,1403,1416,0.320000000000164,0
1232.137,1378,1398,0.299999999999955,0
1232.457,1268,1396,0.139999999999873,0
1232.617,1384,1402,0.240000000000009,0
1232.877,1389,1422,0.259999999999991,0
1233.217,1379,1418,0.139999999999873,0
1233.377,1397,1414,0.499000000000024,0
1234.016,1391,1404,0.339999999999918,0
1234.416,1396,1411,0.1400000000001,0
1234.576,1281,1418,0.160000000000082,0
1234.836,1356,1467,0.519999999999982,0
1235.496,1186,1443,0.0989999999999327,0
1235.615,1383,1430,0.5,0
1236.135,1374,1414,0.960000000000036,0
1237.294,1090,1448,0.659999999999854,0
1237.994,463,1476,0.0800000000001546,2
1238.134,1346,1418,0.240000000000009,0
1238.434,1297,1396,0.120000000000118,0
1238.694,456,1483,0.100000000000136,2
1238.814,456,1485,0.198999999999842,2
1239.033,1364,1465,0.5,0
1239.573,1374,1484,0.299999999999955,0
1240.073,1363,1482,0.119999999999891,0
1240.213,1289,1467,0.578999999999951,0
1240.812,1359,1449,0.800000000000182,0
1241.632,1359,1430,1.15899999999988,0
1242.871,1316,1408,0.539999999999964,0
1243.511,1342,1405,0.120000000000118,0
1243.651,1193,1376,0.220000000000027,0
1243.911,1364,1451,0.358999999999924,0
1244.29,1361,1436,0.0799999999999272,0
1244.47,1371,1458,0.839999999999918,0
1245.41,1367,1465,0.279999999999973,0
1245.929,1311,1417,0.119999999999891,0
1246.069,1189,1462,1.29999999999995,0
1247.389,1456,1442,0.979000000000042,0
1248.388,1401,1447,0.480000000000018,0
1249.268,1417,1430,0.358999999999924,0
1249.767,1436,1465,0.0799999999999272,0
1249.907,1435,1462,0.5,0
1250.527,1348,1455,1.15899999999988,0
1251.706,1473,1458,3.47800000000007,0
1255.204,1431,1460,0.200000000000045,0
1255.744,1483,1458,0.200000000000045,0
1255.964,1480,1465,0.739000000000033,0
1256.723,1474,1455,1.05999999999995,0
1257.843,1416,1401,0.0799999999999272,0
1258.342,1421,1408,0.119999999999891,0
1258.482,1429,1401,0.259999999999991,0
1258.882,1415,1423,0.0799999999999272,0
1259.162,1419,1406,0.0799999999999272,0
1259.322,1422,1417,0.220000000000027,0
1259.582,1434,1445,0.258999999999787,0
1260.001,1453,1460,0.980000000000018,0
1261.54,1436,1455,0.360000000000127,0
1262,1446,1456,0.779999999999973,0
1262.96,929,1489,0.0999999999999091,0
1263.1,1425,1429,0.0790000000001783,0
1263.339,1464,1440,0.180000000000064,0
1263.559,1450,1449,0.339999999999918,0
1264.119,1420,1407,0.0800000000001546,0
1264.259,1424,1422,0.160000000000082,0
1264.439,1427,1425,0.0799999999999272,0
1264.719,1183,1475,0.118999999999915,0
1264.858,1117,1477,0.360000000000127,0
1265.238,1428,1449,0.179999999999836,0
1265.678,1408,1340,0.239999999999782,0
1265.938,1421,1338,0.139999999999873,0
1266.118,1375,1479,0.259999999999991,0
1266.458,1357,1420,0.198999999999842,0
1266.757,1266,1415,0.319999999999936,0
1267.157,1375,1436,0.240000000000009,0
1289.304,1282,1379,0.339999999999918,0
1289.664,1267,1437,1.11899999999991,0
1313.27,1975,1018,0.319999999999936,0
1313.61,1632,1178,0.100000000000136,0
1313.73,1461,1244,0.0799999999999272,0
1313.85,1415,1386,0.5,0
1314.53,1490,1277,0.0799999999999272,0
1323.684,2036,1456,0.819999999999936,0
1324.584,2008,1446,0.139999999999873,0
1334.518,2727,561,0.539999999999964,0
1346.891,1314,1485,6.99599999999987,0
1353.947,744,1324,0.120000000000118,0
1355.786,1834,1421,1.39899999999989,0
1357.205,1805,1432,2.25900000000001,0
1360.183,1257,1456,2.05899999999997,0
1363.481,1494,1504,0.3599999999999,0
1363.861,1383,1424,0.559999999999945,0
1364.441,1400,1440,2.49800000000005,0
1366.959,1397,1409,2.61899999999991,0
1369.598,1474,1489,0.259999999999991,0
1369.877,1434,1412,1.48000000000002,0
1371.397,1456,1408,0.100000000000136,0
1371.517,1318,1398,0.219000000000051,0
1371.896,1373,1411,0.380000000000109,0
1374.395,1613,1336,0.400000000000091,0
1374.815,1659,1361,0.378999999999905,0
1375.294,1657,1357,0.0799999999999272,0
1375.514,1602,1326,0.180000000000064,0
1375.854,1614,1285,0.0999999999999091,0
1376.034,1713,1328,0.519999999999982,0
1376.594,1757,1376,0.0799999999999272,0
1376.753,1547,1581,0.320000000000164,0
1380.591,3523,1858,0.100000000000136,0
1380.751,3180,1437,0.0799999999999272,0
1380.851,3157,1407,0.139999999999873,0
1381.031,1838,1127,1.09900000000016,0
1382.19,1474,1361,0.339999999999918,0
1586.591,1587,1384,0.2800000000002,0
1586.931,743,1334,0.659999999999854,0
1587.611,362,1331,0.158999999999878,2
1587.81,573,1356,1.63900000000012,2
1589.47,1776,1348,1.49900000000002,0
1591.029,2028,1359,0.0799999999999272,0
1591.129,2150,1390,0.139000000000124,0
1591.288,1978,1362,0.180000000000064,0
1591.788,2013,1394,0.0999999999999091,0
1592.388,1577,1388,0.120000000000118,0
1593.307,2126,1494,0.160000000000082,0
1593.487,2039,1523,0.139999999999873,0
1593.647,2002,1494,1.39900000000011,0
1595.066,1806,1488,0.579999999999927,0
1595.766,895,1400,0.0999999999999091,0
1595.886,2085,1425,0.340000000000146,0
1596.246,1748,1417,1.53899999999999,0
1602.042,1468,1549,0.320000000000164,0
1602.422,1460,1527,0.139999999999873,0
1602.682,942,1366,0.339999999999918,0
1603.102,726,1320,0.138999999999896,2
1603.261,982,1392,0.519999999999982,0
1603.861,1243,1431,0.939999999999827,0
1604.821,1453,1508,0.538999999999987,0
1605.4,695,1323,0.0999999999999091,2
1605.52,693,1326,0.0799999999999272,2
1605.62,689,1330,0.120000000000118,2
1605.8,1062,1402,0.0800000000001546,0
1605.98,1463,1477,0.0799999999999272,0
1606.08,1465,1470,0.100000000000136,0
1606.24,1467,1518,0.200000000000045,0
1606.719,1463,1495,0.0999999999999091,0
1606.879,1465,1486,0.1400000000001,0
1607.059,1472,1484,0.0799999999999272,0
1607.199,1435,1475,0.319999999999936,0
1607.659,688,1334,0.399999999999864,2
1608.139,1464,1492,0.45900000000006,0
1608.658,1276,1461,0.120000000000118,0
1608.798,1294,1464,0.720000000000027,0
1609.538,681,1322,0.1400000000001,2
1609.698,1294,1434,0.139999999999873,0
1609.858,1351,1483,0.179000000000087,0
1610.177,1359,1478,0.759999999999991,0
1610.997,1392,1549,0.220000000000027,0
1611.297,550,1324,0.259999999999991,2
1611.577,1349,1515,1.01900000000001,0
1612.656,871,1407,0.200000000000045,0
1613.156,1363,1537,0.100000000000136,0
1613.296,1367,1527,0.0999999999999091,0
1613.456,1334,1476,0.778999999999996,0
1614.255,1415,1497,0.179999999999836,0
1614.475,1386,1482,0.120000000000118,0
1614.735,1368,1476,0.120000000000118,0
1614.975,1358,1479,0.379000000000133,0
1615.434,1312,1458,0.160000000000082,0
1615.694,1235,1445,0.200000000000045,0
1669.563,1613,1184,0.139999999999873,0
1669.723,1698,1161,0.180000000000064,0
1669.982,1725,1152,0.0799999999999272,0
1670.242,1715,1141,1.36000000000013,0
1671.681,1625,1182,0.519999999999982,0
1672.221,614,1676,0.160000000000082,2
1672.421,629,1666,0.339999999999918,2
1672.781,1819,1147,0.0800000000001546,0
1672.881,1745,1174,0.339999999999918,0
1673.281,1806,1121,0.479000000000042,0
1673.78,643,1662,0.1400000000001,2
1673.94,1599,1232,0.679999999999836,0
1717.075,1539,1852,0.220000000000027,0
1717.315,1302,1517,0.440000000000055,0
1717.775,1683,1650,0.398999999999887,0
1718.234,1629,1606,0.380000000000109,0
1718.634,1602,1811,0.200000000000045,0
1718.854,1511,1692,0.119999999999891,0
1718.994,1549,1647,0.999000000000024,0
1726.949,1457,1483,0.439999999999827,0
1727.549,1325,1424,0.1400000000001,0
1727.789,1328,1406,0.180000000000064,0
1728.048,833,1382,0.0799999999999272,0
1728.168,1193,1434,0.100000000000136,0
1728.288,799,1376,0.3599999999999,0
1728.668,788,1381,0.0800000000001546,0
1729.048,1398,1458,0.180000000000064,0
1729.248,1457,1466,0.339999999999918,0
1729.648,1358,1457,1.25900000000001,0
1730.967,1448,1507,0.0999999999999091,0
1731.087,1439,1484,0.0999999999999091,0
1731.646,820,1396,0.100000000000136,0
1732.046,805,1397,0.159999999999854,0
1732.366,1255,1469,0.240000000000009,0
1732.626,1230,1492,0.319999999999936,0
1733.046,1208,1477,0.858999999999924,0
1733.965,1106,1460,0.1400000000001,0
1734.445,1283,1488,0.499000000000024,0
1735.024,1199,1472,0.420000000000073,0
1735.604,1276,1503,0.0799999999999272,0
